title,language,content,narrative,subnarrative
PT_209.txt,pt,Leonardo Boff discutir alteração climática segunda-feira Porto alegre segunda-feira realizar se seminário defesa casa comum    cidade objetivo evento construir frente trabalho projeto sustentável cuidar natureza pessoa capital rio Sul Leonardo Boff Brasil projeto combate crise climático convidado discutir várias dificuldade direção sustentabilidade urbano Leonardo Boff teólogo filósofo escritor cumprir várias agenr refletir crise climático consequência responsabilidade pessoa público cuidado casa comum tema alteração climática extremo importância urgência temporal afirmar boff escritor dever unir força gerar sociedade sustentável global basear respeito natureza direito humano universal justiça económico cultura paz chegar propósito imperativo povo terra declarer responsabilidade comunidade vida futuro geração destruição terra resultado voracidade capitalismo Leonardo Boff face várias dificuldade muito situação negligência abandono expectativa evento incentivar projeto criação espaço público sustentável Porto alegre contribuir diretamente qualidade vida frequentador viver cidade tema alteração climática extremo importância urgência temporal afirmar Leonardo Boff,CC: Criticism of institutions and authorities;CC: Amplifying Climate Fears;CC: Criticism of institutions and authorities,CC: Criticism of institutions and authorities: Criticism of national governments;CC: Amplifying Climate Fears: Other;CC: Criticism of institutions and authorities: Other
PT_207.txt,pt,zequinha critico ue adiar obrigatoriedade preservação ambiental senador zequinhar marinho podemos-pa criticar pronunciamento quarta-feira decisão União europeu ue adiar obrigatoriedade agricultor preservar vegetação nativo terra flexibilizar determinação dispensar produtor comprometar destinar cultura fixem Azoto terra contrapartida parlamentar salientar agricultor amazónia obrigar preservar reserva legal hipocrisia algum poder compreender turma cumprir exigir brasileiro reservir preservação ambiental parlamento europeu adiar obrigatoriedade preservação ambiental abril aprovar regulamento exigir Brasil prova produto importar ter gerar desflorestação gado madeira cacau café borracha óleo palma soja necessitar comprovar origem senador decisão parlamento europeu mecanismo protecionismo comercial dever impedir organização mundial comércio omc zequinha destacar projeto autoria criar reciprocidade ambiental instituir política nacional mudança clima tornar obrigatório cumprimento padrão ambiental compatível Brasil disponibilização bem mercado país pl suma exigir Europa adquirir produto brasileiro ser exigir Brasil comprar produto europeu chamar reciprocidade ambiental Brasil país soberano submeter regra impor país usar preocupação sustentabilidade encobrir mecanismo protecionismo comercial,CC: Criticism of institutions and authorities;CC: Criticism of climate policies,CC: Criticism of institutions and authorities: Criticism of the EU;CC: Criticism of climate policies: Climate policies are only for profit
PT_220.txt,pt,desflorestação ampliar escassez água Brasil chover solo árvore funcionar esponja criar se gigantesca caixo água floresta escrever artigo recente jornal S. Paulo economista cláudio moura castro caixa verte lentamente abastecer lençol freático algur lençol transformam-se nascente longo ano fluir rio árvore água chuva escorrer célerir terreno nu Absorve nascente lençol freático secar gradualmente escassez pantanal bioma brasileiro secar superfície água abaixo média histórico levantamento projeto mapbioma superfície água doce Brasil encolher milhão hectare espelho água equivalente cidade Paulo desaparecer haver caso desentendimento água dizer marco Rosa coordenador mapbioma podcast assunto g. distrito junco juazeiro bahia produtor fruta irrigam plantação região alto água chegar pequeno agricultor suficiente necessidade amazónia rio fonte sustento transporte população ribeirinha necessitar receber água alimento água chegar pantanal Provém chuva cabeceira rio semiárido inundar gradualmente região plano ano inundação ser roso rio paraguai mato grosso sul costumar subir metro período cheia passar Metro incêndio início estação seco aumento fogo pantanal mato grosso sul decretar situação emergência seca favorecer propagação chama resultado ação humano início ano Rosa detetar foco incêndio pantanal propagar facilmente vegetação ressequer haver crescimento período ano passado mau resultado obter instituto nacional pesquisa espacial inpe começar rastrear incêndio região amazónia floresta tropical mundo perder vegetação original cerrado encontrar nascente rio destruição atingir resultado chover Brasil Central grave ameaça produtividade agronegócio crise água causa agricultura abastecimento cidade desflorestação concentrado milhão propriedade rural brasileiro problema dever ser resolver necessário haver consciência brasília necessidade preservar plantar árvore perante alteração climática Brasil poder continuar usufruir abundância água distinguir,CC: Amplifying Climate Fears;CC: Criticism of institutions and authorities,CC: Amplifying Climate Fears: Amplifying existing fears of global warming;CC: Criticism of institutions and authorities: Criticism of national governments
PT_224.txt,pt,sede matar crise água realidade ignorar governo inimaginável região inundar planeta formar durante milhão ano ser hoje consumir incêndio quinhento foco detectar pantanal bioma ficar protecção especial chamado constituição ecológico àquela altura incipiente conhecimento brasileiro assunto constatação inpe instituto nacional pesquisa espacial assistimos passivamente tragédia anunciar mapbioma começar elaborar divulgar região acolher nascente rio pantaneiro possuir vegetação autóctone remanescente desaparecer pantanal bioma secar último quarenta ano culpar el niño dolo omissão governo brasileiro discurso edificante prática miserável autoridade clima saber se carência território brasileiro cobertura vegetal altera-se regime chuva desaparecer nascente sofrer rio chuva amazónico garantir pluviométrico suficiente desenvolvimento cultura cerrado sudeste faltar água Brasil pretender dessalinizar técnica viável caríssimo reflorestar barato árvore vir volta nascente ecotranspiração garantir chuvo solução saber bom dispendioso calor produzir aquecimento temperatura provocar enfermidade internamento agravamento comorbilidade aborto espontâneo morte precoce entrar cálculo governo insistir tese exploração petróleo Foz amazona contracorrente sensatez combustível fóssil grande vilão aquecimento global precisar desaparecer Brasil ter tornar campeão descarbonização eis possuir vasto território sol vento condição fabricar combustível biomassa produzir hidrogénio verde exportar restante planeta responsabilidade governo federal entidade subnacional dever exigir medida união tentacular ficar leão resultado imposto cobrar população conviver carga fiscal planeta considerar proporção oferta serviço público qualidade contribuinte,CC: Criticism of institutions and authorities;CC: Criticism of climate policies;CC: Amplifying Climate Fears,CC: Criticism of institutions and authorities: Criticism of national governments;CC: Criticism of climate policies: Other;CC: Amplifying Climate Fears: Amplifying existing fears of global warming
PT_202.txt,pt,cop túlio propor ação emergência caatinga líder rede sustentabilidade câmara deputado túlio gadêlhar pe propor durante cop conferência nação unir alteração climática dubai emirado árabe Unidos criação frente emergência conter devastação caatinga bioma considerar vulnerável alteração climática atingir sobretudo desflorestação função agricultura implantação indústria energia perda vegetação clima semiárer predominante sertão nordestino tornar se quente proposta ser realizar dia dezembro durante painel emergência climático Brasil incluir cooperação universidade executivo legislativo organização governamental início ano parlamentar discutir ambientalista viabilidade iniciativa setembro ano durante audição público câmara ministra ambiente Marina Silva afirmar recurso tecnológico monitorização fundo amazónia poder utilizar proteção cerrado caatinga gadêlha necessário ação específico dirigir bioma charneca região semiárido durante ano dizer ter combater seca hoje perceber correto aprender viver seca garantir sustentabilidade família existir muito potencialidade subaproveitar nordeste energia solar tornar matriz energético sustentável política sensibilização incentivo energia limpa urgente trabalho isolar frisar,CC: Amplifying Climate Fears,CC: Amplifying Climate Fears: Other
PT_226.txt,pt,necessidade preparar evento climático Brasil sismo tufão furacão país privilegiar aspeto situação mudar elevar ocorrência desastr natural complexidade efeito cumulativo de esse emergência aumentar pessoa bem afetar desastr natural perda económico vítima país tragédia vale taquari mostra natureza capaz cenário premente alargar capacidade nacional estado município face situação prioridade criação agenda público força assistência humanitário comum ouvir se comparar Brasil país devido dimensão desigualdade social económico certo país país território organização formação líder comunitário profissional saúde trabalhar prevenção minimizar dano desafio governamental precisamente gerir risco eficácia grave situação inundação região serrano rio janeiro desastre natural história Brasil morto governo federal criar protocolo nacional conjunto proteção integral situação risco desastr objetivo fornecer subsídio gestor estadual municipal distrital garantir parâmetro atuação uniforme proteção criança adolescente pessoa idoso pessoa deficiência estado possuir protocolo prevenção resposta rápido catástrofe desastr natural definir medida recurso empregar Japão haver sismo tufão população formação regular reagir criança ensinar escola país campanha informação frequente meio comunicação social trabalhar alerta incessante cheia vale taquari disparar alerta meteorológico volume intensidade chuva obviamente culpar população consciência individual coletivo desastr natural brasileiro treinado acreditar levar sério aviso género bom trabalhar alteração climática realidade ignorar provocar cientista evento extremo tempestade tropical inundação Ondas calor seca etc. grave consequência população ambiente,CC: Amplifying Climate Fears,CC: Amplifying Climate Fears: Other
PT_203.txt,pt,ato esplanada indígena pedir ação alteração climática chuvo sul seca incêndio pantanal indígena passar efeito prático alteração climática Brasil realizar manifestação esplanada ministério quarta-feira caminhar praça poder pedir política público demarcação terreno governamental face situação escassez recurso dificuldade atividade agrícola acordo coordenador-geral ato levante terra kretã kaingang viver paraná indígena brasília pedir política público desastre socioambiental rio sul acontecer sul catástrofe ocorrer país inteiro acesso política afirmativo ocorrer devido racismo existir povo indígena município estado precisar recurso afirmar liderança xokleng rio sul Luis salvador afirmar família comunidade dificuldade causa chuva chover região impactar atividade machamba agricultura familiar ameaçado trabalhamos alimento saudável produto envenenar afirmar lembrar demarcação terra território população tradicional passar vulnerável passar alvo interesse proprietário perder produção ato indígena protestar chamar tratamento diferenciar recurso agronegócio plano safra anunciar semana atenção população tradicional queimar problema sul indígena mato grosso sul presente ato dizer atual queimar pantanal impacto comunidade indígeno estar destruír incêndio impactar água terra dizer liderança valdelice verón guarani kaiowá avó neto indígena joana sarako ano viver comunidade cidade laguno carapã ms afirmar preocupado futuro geração água sujo consultar ministério povo indígena agricultura pecuária pronunciar ato indígena esplanada fecho reportagem,CC: Amplifying Climate Fears;CC: Amplifying Climate Fears;CC: Criticism of climate policies,CC: Amplifying Climate Fears: Amplifying existing fears of global warming;CC: Amplifying Climate Fears: Other;CC: Criticism of climate policies: Climate policies are ineffective
PT_216.txt,pt,mercado carbono contramão proteção ambiental projeto lei regulamentar mercado carbono Brasil aprovar caráter terminativo comissão ambiente senado federal impedir aprofundamento debate aspeto importante trazer prejuízo país revir câmara deputado setor brasileiro gestão resíduo atenuar impacto negativo lixo tratar provocar ambiente saúde interveniente luta poluição aquecimento global pl errar injustamente coloca-nos campo poluidor base equívoco existir desastroso confusão lixeira aterro sanitário gente lixão Brasil existir de este área receber ilegalmente cerca lixo produzir país em ele existir controlo ambiental sanitário provocar doença contaminar solo lençol freático rio mar decomposição resíduo lançar lixeira libertar atmosfera volume metano ch poderoso gás efeito estufa cerca poluente dióxido carbono co eliminar lixão principal meta política ambiental Brasil autoridade legislador político dever reconhecer diferença aterro sanitário complexo obra engenharia aprovar entidade ambiental permitir deposição seguro resíduo reduzir risco saúde público ambiente aterro permitir captura gás metano transformação biometano substituir fonte energia fóssil contribuir descarbonização economia regulamentação mercado carbono necessitar considerar diferença crucial operador aterro sanitário poluidor    contrário atenuar dano resíduo causar dever incentivar entanto projeto aprovar prever instalação emitar tonelada equivalente carbono ser obrigar participar mercado regular carbono aterro servir área habitante ultrapassar limite ter obrigação reporte certo limite emissão poder sancionar emissão tratamento resíduo gerar terceiro obrigar operador vender crédito mitigação proporcionar comprar crédito tonar caro serviço prestar importante destacar europeu ets Brasil espelhar incluir gestão resíduo elenco setor regular mercado livre negociação crédito carbono primeiro projeto mundo aterro sanitário reforçar incoerência acontecer regulação mercado carbono Brasil perspetiva extinguir lixeira legislação desincentivar aterro incentiver descarte irregular esperar parlamentar tomir consciência combate alteração climática passar onerar grande aliado batalha,CC: Criticism of climate policies;CC: Criticism of institutions and authorities;CC: Criticism of institutions and authorities,CC: Criticism of climate policies: Other;CC: Criticism of institutions and authorities: Criticism of national governments;CC: Criticism of institutions and authorities: Criticism of political organizations and figures
PT_221.txt,pt,empresa café pronto cumprir lei desflorestação ue relatório lei europeu entrar vigor exigir importador mercadoria café cacau carne bovino soja borracha óleo palma produzar declaração diligência provar produto contribuir destruição floresta principal causa alteração climática correr risco sofrer multa pesar acordo relatório preparação empresa cafeeira lei levá-las mudar fornecimento região desenvolvido Brasil bom rastreabilidade deixar milhão agricultor pequeno escala atingir pobreza mão comissão solicitar união europeu empresa café garantir acontecer principalmente agricultor desesperar forçar cenário expandir se área florestal aumentar produção sobreviver agricultor venderir região regra ambiental rigoroso negar impacto pretendir lei desflorestação responsável cerca emissão global gase efeito estufa impulsionar alteração climática lei objetivo combater contribuição união europeu problema investir comunidade agrícola paisagem vulnerável parecer arriscar investimento essencial combater causa fundamental desflorestação global dizer niels haak conservation international patrocinador relatório café produzir cerca milhão agricultor aproximadamente país Brasil vietname colômber Indonésia hondura produzir café mundial restante produzir milhão agricultor terço total país etiópia uganda tanzânia quénia peru guatemala nicarágua el salvador costa rico méxico país infraestrutura inadequada baixo nível rastreabilidade relatório proativo comprador pequeno proprietário organização recurso fornecer dado necessário conformidade lei sofrer impacto inicial referir relatório cerca hectare floresta perder anualmente último ano devido desflorestação terra cultivo café agricultor permanecer linha pobreza abaixo tentar sobreviver barómetro café,CC: Criticism of climate policies;CC: Amplifying Climate Fears,CC: Criticism of climate policies: Other;CC: Amplifying Climate Fears: Other
PT_225.txt,pt,projeto congresso trar dano irreversível ambiente rio sul subir morto haver desaparecer ferir desalojar quase milhão pessoa afetar maranhão sofrer clima subir cidade decretar situação emergência devido forte chuva provocar cheia rio riacho várias região matopiba sofrer consequência cultura soja eucalipto desastr rs ser eventual climatologista Carlos nobre faz-no alerta explicar evento extremo provocar alteração climática ser frequente fenómeno evitar entrevista site congresso foco nobre afirmar negacionismo climático sobretudo político brasileiro favorecer ocorrência evento poder aceitar negacionismo climático população brasileiro negacionista ir classe político aumentar político aprovar orçamento medida aumentar resiliência brasileiro extremo climático elevar entanto perante emergência manada continuar passar congresso negacionismo continuar matar colocar vida risco semana câmara deputado aprovar projeto lei senado excluir silvicultura elenco atividade potencialmente poluidor utilizadora recurso ambiental atividade plantação floresta extração pasta papel pinho eucalipto deixar necessitar licenciamento ambiental sujeito pagamento taxa controlo fiscalização ambiental Tfca discutir congresso projeto lei proposta alteração constituição caso ser aprovar provocar dano irreversível ecossistema povo tradicional clima global segurança afirmar observatório clima entrevista agência público proposição destacar se pl especialmente prejudicial rio sul procurar criar lei licenciamento ambiental pl lei apontar porta-estandarte pacote destruição clima mudar política precisar mudar dever exigir parlamentar ação medida protejar pessoa natureza desastre acontecer,CC: Criticism of institutions and authorities;CC: Amplifying Climate Fears;CC: Criticism of climate policies,CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Amplifying Climate Fears: Doomsday scenarios for humans;CC: Criticism of climate policies: Other
PT_229.txt,pt,queda tráfego canal panamá custar milhão dólar efeito seca sever grave seca começar ano passado panamá obrigar autoridade reduzir travessia navio canal rota comercial importante mundo corte anunciado quarta-feira autoridade panamá dever desferir golpe económico anteriormente esperar administrador canal estimar redução nível água diminuir receita milhão dólar comparação estimativa anterior milhão dólar seca severo registar país centro-americano provocar caos rota marítimo quilómetro provocar engarrafamento navio lançar dúvida viabilidade canal transporte marítimo internacional levantar preocupação impacto comércio global quarta-feira administrador canal panamá Ricaurte Vásquez dizer travessia diário navio canal ser reduzir ter ser implementar restrição gradual ano passado face ritmo travessia dia tempo normal vital país enviar mensagem ir tratar assunto encontrar solução problema água dizer vásquez vásquez acrescentar trimestre ano fiscal passagem carga navio período ano anterior redução significativo país dizer vásquez responsável dizer gestão eficiente água aumento chuva novembro garantir nível água suficientemente elevar passagem diário navio abril começar estação chuvoso autoridade canal atribuír seca fenómeno climático el niño alteração climática alertar urgente panamá procurar fonte água operação canal consumo humano mesmo lago enchar canal fornecer água país milhão habitante,CC: Amplifying Climate Fears,CC: Amplifying Climate Fears: Amplifying existing fears of global warming
PT_250.txt,pt,rosneft exportação gás russo china bater recorde presidente petrolífera estatal russo rosneft igor Sechin afirmar exportação gás russo china atingirão recorde histórico cerca milhão metro cúbicos gás entregar ano discurso abertura fórum empresarial energia rússia-chino Moscovo terça-feira Sechin salientar parceria china ajudar garantir segurança económico energético país acreditar etapa desenvolvimento relação visar reforço cooperação colega chinês longo cadeia energia área relacionar incluir desenvolvimento tecnologia avançar construção máquina construção naval moderno fornecimento equipamento industrial energia alternativo redução emissão i&d investigação desenvolvimento afirmar executivo secretário executivo comissão presidencial russo estratégia desenvolvimento complexo combustível energia segurança ambiental país ocidental sobrestimar eficácia pressão conseguir rússia Sechin destacar estabilidade exportação petróleo papel importante garantia desempenho economia país último ano Rússia passar sofrer sanção internacional sobretudo Estados Unidos Europa invasão ucrânia fevereiro cenário consolidar china principal compradora petróleo russo mercado internacional Rússia exportar china milhão tonelada petróleo milhão metro cúbicos gás natural milhão tonelada carvão russo ultrapassar arábia saudito principal fornecedor petróleo chinês sechin contribuir crescimento parceria proximidade geográfico país infraestrutura existente destaque oleoduto sibéria-pacífico,"URW: Praise of Russia;URW: Praise of Russia;URW: Discrediting the West, Diplomacy","URW: Praise of Russia: Russia has international support from a number of countries and people;URW: Praise of Russia: Other;URW: Discrediting the West, Diplomacy: Other"
PT_230.txt,pt,onda calor atingir Brasil estado afetar instituto nacional meteorologia inmet emitir sexta-feira dia aviso indicar onda calor região centro-oeste acordo aviso temperatura acima média classificar instituto situação perigo fenómeno durar segunda-feira setembro Brasil ser atingir ondas calor elevar temperatura estado país passado cidade Paulo bater recorde temperatura chegar c. calor especialista dever se intensificação alteração climática provocar evento extremos território nacional aquecimento global acentuar ocorrência catástrofe natural passado ciclone atingir sul país deixar morto desaparecer norte seca precedente atingir amazónia provocar mortalidade animal escassez cidade alta temperatura provocar onda calor causar risco saúde inmet cenário perigoso grupo vulnerável idoso pessoa comorbilidade sedentário subida temperatura influenciar ocorrência parto prematuro corpo humano sensível temperatura exterior quente atuar regular temperatura corporal ser ideal realização atividade promover dilatação artéria dissipar calor processo levar risco principalmente pessoa cardíaco sentido indicação pessoa redobr cuidado evitar complicação necessário consumir quantidade água evitar atividade físico expor sol hora quente dia,CC: Amplifying Climate Fears;CC: Amplifying Climate Fears,CC: Amplifying Climate Fears: Amplifying existing fears of global warming;CC: Amplifying Climate Fears: Doomsday scenarios for humans
PT_244.txt,pt,Rússia organizador jogo olímpico retirar credencial jornalista país agência estatal russo tass declarar domingo organização jogo olímpico Paris retirar credencial jornalista comunicador ter assistir primeiro competição tass informar levantamento credencial essencial cobrir modalidade desportivo aceder aldeia olímpico completamente inesperar jornalista entrar França assistir abertura sexta-feira evento Comité Organizador paris- justificar decisão base autoridade francês mencionar censura razão decisão afirmar agência comunicar Comité olímpico internacional coi ministério negócio estrangeiro francês responder pedido contacto afp jornalista Artyom kuznetsov cobrir edição jogo olímpico tass semana jornalista russo ver acreditação negar porta-voz chancelaria russo maria zakharovo declarar agência estatal presidente emmanuel macron arredor respeitar direito jornalista garantir liberdade expressão expressão vazio atleta russo autorizar participar edição jogo olímpico condição rigoroso competir bandeira neutro prova individual medida punitivo campanha militar lançar Moscovo ucrânia fevereiro zakharova dizer cerimónia abertura sexta-feira fracasso agência tass destacar cobertura série situação estranho bandeira olímpico hastear cabeça público abandonar bancada devido chuva,"URW: Russia is the Victim;URW: Russia is the Victim;URW: Discrediting the West, Diplomacy","URW: Russia is the Victim: The West is russophobic;URW: Russia is the Victim: Other;URW: Discrediting the West, Diplomacy: Other"
PT_245.txt,pt,ucrânia atacar depósito petróleo sul Rússia estado-maior ucraniano dizer comunicar serviço segurança kiev responsável ataque drone região kursk sul Rússia depósito petróleo utilizar satisfazer necessidade militar russo conter tanque volume metro cúbicos ataque provocar forte explosão incêndio provavelmente envolver contentor produto petrolífero acrescentar força defesa continuar tomar medida minar potencial militar económico ocupante russo forçar federação russo pôr agressão armar ucrânia referir comunicado domingo ministério defesa russo afirmar drones ucraniano abater durante noite território russo responsável regional dizer ataque drone causar incêndio depósito petróleo província kursk bombeiro estar combater chama manhã domingo tanque combustível ter ardir acordo governador regional exercício alexey smirnov ninguém ficar ferido acrescentar região kursk situar se fronteira província ucraniano sumy último ucrânia atacar repetidamente local situar território russo depósito petróleo infraestrutura militar drone arma autoridade ucraniano pressionar aliado ocidental eles permitir arma sofisticar atacar alvo valioso território russo tropa russo continuar ganhar terreno província ucraniano donetsk avançar oeste direção cidade pokrovsk kurakhove ministério defesa russo dizer força assumir controlo aldeia vizinho localizar cerca quilómetro leste pokrovsk prohr yevhenivka dia anterior Moscovo reivindicar aldeia vizinho lozuvatske quase dezena capturar província,Other,Other
PT_239.txt,pt,ucrânia afirmar china negociar paz Rússia moscovo ter boa-fé ministro negócio estrangeiro ucrânia dmitro Kuleba destacar quarta-feira durante visita china país negociar paz Rússia moscovo estar disposto fazer ele boa-fé durante encontro congénere chinês wuang yi ministro negócio estrangeiro ucraniano reiterar ucrânia disposto negociar russo Rússia estar pronto negociar boa-fé indicar comunicado diplomacia kiev atualmente russo disposto acrescentar negociar paz kremlin pedir ucrânia cedar conjunto território Moscovo reivindico renunciar integrar organização tratado atlântico norte nato china importante aliar Rússia tentar posicionar se mediador Moscovo kiev kuleba alto funcionário ucraniano visitar china Rússia invadir ucrânia fevereiro visita durar sexta-feira pequim condenar invasão russo antigo república soviético porta-voz ministério negócio estrangeiro china mao ning dizer diplomata reunir cidade cantão sul país trocar opinião crise ucrânia Wang yi enfatizar crise ucrânia entrar ano conflito continuar existir risco escalada dizer jornalista china acreditar resolução conflito chegar mesa negociação continuar china partilhar desejo Rússia oferecer contrapeso Estados Unidos acusar nato conta preocupação segurança Moscovo gigante asiático entanto apelar ano passado respeito integridade territorial país incluir ucrânia apesar diferença posição Kuleba apelar terça-feira diálogo direto china pôr guerra rússia pedir evitar concorrência plano paz haver semana presidente ucraniano volodimir zelensky abrir porta negociação direta Rússia favorável presença representante russo cimeira paz,"URW: Amplifying war-related fears;URW: Discrediting the West, Diplomacy","URW: Amplifying war-related fears: Other;URW: Discrediting the West, Diplomacy: Other"
PT_211.txt,pt,pessoa viver zona perigosamente quente estudo terço população global viver condição perigosamente quente ano mundo continuar trajectória actual caso tendência manter país inteiro áfrica ocidental golfo pérsico entrar zona calor extremo estudo temperatura médio global poder subir último década século acordo investigador global systems institute universidade exeter definir área perigosamente quente área chamado nicho humano ter temperatura médio anual acima c. emissão longo vida cidadão global médio hoje cidadão médio EUA expor futuro pessoa calor precedente século escrever investigador estudo quantifying The human cost of global warming temperatura elevada levar morte relacionar calor reduzir produtividade resultar rendimento cultura aumento migração propagação doença infeccioso população burkina faso mali qatar aruba emirado árabe Unidos ficar quase inteiramente nicho humano concentrar população mundo estudo termos absoluto pessoa afectar índia nigéria Indonésia sofrer mau impacto milhão milhão milhão habitante respectivamente capacidade país cidadão resistir calor extremo depender riqueza depender recurso proteger clima predominante depender quão dizer timothy Lenton diretor global system institute entrevista emirado árabe Unidos qatar país rico per capitar mundo burkina faso mali pobre mundo reduzir emissão gase efeito estufa suficiente limitar aquecimento global reduzir se pessoa afectar calor perigoso milhão índia milhão nigéria milhão indonésia,CC: Amplifying Climate Fears;CC: Amplifying Climate Fears,CC: Amplifying Climate Fears: Amplifying existing fears of global warming;CC: Amplifying Climate Fears: Other
PT_254.txt,pt,Rússia afirmar sanção internacional poupar país apagão cibernético global altura mundo enfrentar apagão técnico escala relacionar problema sistema microsoft afetar voos caminhos-de-ferro estação tv Rússia dizer passar incólumir graças sanção internacional impor país causa guerra ucrânia falha informático afetar mundo inteiro provar correção substituição total importação software Rússia companhia aéreo russo mudar software russo ano passado depender software estrangeiro hoje continuar voar problema afirmar comunicar corporação estatal setor alto tecnologia rostecr ministério comunicação digital declarar comunicar situação microsoft mostrar importância substituição importação software estrangeiro principalmente instalação crítica infraestrutura informação acrescentar haver relato problema aeroporto curto mensagem telegr kremlin dizer falha global sistema microsoft creditar atualização defeituoso software empresa cibersegurança Crowdstrike afetar trabalho governo federal russo iniciar guerra leste ucrânia dar anexação unilateral crimeia Rússia ser alvo considerável sanção internacional muito destinar fornecimento tecnologia chamado duplo utilização utilizar civil aplicação militar lista item vetar incluir equipamento programa aplicação sistema evitar apagão    setor alto tecnologia praticamente campo economia governo russo iniciar ambicioso plano substituição importação estimar milhão euro incluir incentivo utilização programa equipamento desenvolver Rússia caso específico microsoft empresa norte-americana fornecer produto mercado russo iniciar guerra ucrânia juntando-se longo lista empresa internacional sair Rússia deixar servir país janeiro microsoft acusar Moscovo realizar ciberataque computador empresa russo negar aspeto técnico propagandista aproveitar falha global ataque ocidente prática habitual media russo crise género algum cidadão estado sorte civilização ocidental precisar argumento decisivo desenvolvimento sistema informático nacional receberam-no escrever artigo agência rio novosti colunista anton trofimov fracasso abater rede informático ocidental provar claramente hoje rentável independente,"URW: Praise of Russia;URW: Discrediting the West, Diplomacy","URW: Praise of Russia: Other;URW: Discrediting the West, Diplomacy: Other"
PT_233.txt,pt,extremo climático fazer soar alarme Brasil mundo cena triste desoladoro setembro botos-cor-de-roso tucuxis encontrar morto lago Tefé município amazonas quilómetro manau mamífero aquático encalhar banco areia formar consequência seca ano rio baixar comunidade ribeirinho ficar água beber comer capital manauense viver dia céu encoberto fumo incêndio floresta tragédia ambiental amazónia dar relevância quase mítica pedaço Brasil íman interesse global símbolo marcar extremo climático mundo Europa Estados Unidos verão atingir temperatura ultrapassar grau Brasil outono quente história registar se inundação incêndio florestal evento devastador julho hemisfério norte mercurial história inverno anuncia-se excepcionalmente rigoroso haver dúvida influência El niño fenómeno natural despontar ano aquecimento oceano pacífico reflexo planeta convém desdenhar entanto evidente efeito nefasto aquecimento global provocar ação humano vive tempo estrago último servir alerta iluminar urgência humanidade precisar zelar presente olho postos futuro haver saída acordo Paris nação comprometeram-se reduzir emissão carbono impedir termómetro sub grau empenho país ficar escancarado revelação dado assustador novembro data melancolicamente histórico variação temperatura global ultrapassar grau acima nível anterior revolução industrial preocupação registo ser prenúncio recorde assustador haver evitar mau dar louca clima acaso civilização culpa cartório,CC: Amplifying Climate Fears;CC: Amplifying Climate Fears,CC: Amplifying Climate Fears: Other;CC: Amplifying Climate Fears: Amplifying existing fears of global warming
PT_241.txt,pt,ue transfere lucro ativo russo congelar apoiar ucrânia União europeu transferir sexta-feira cerca milhão euro ucrânia proveniente lucro gerar ativo russo congelar bloco país ue chegar acordo maio utilizar milhar milhão euro gerar activo armar ucrânia financiar reconstrução pós-guerra ue congelar cerca milhão euro ativo banco central russo deter bloco âmbito sanção impor rússia devido invasão ucrânia cerca de este fundo controlo empresa serviço financeiro euroclear sediar bélgica ue ucrânia hoje transferir milhão euro proveniente ativo russo mobilizar defesa reconstrução ucrânia declarar comunicar presidente comissão europeu ursula von dar leyen bloco anunciar lucro ser destinar fundo utilizar comprar arma kiev mecanismo europeu paz ser direcionar fundo ue apoiar reconstrução ucrânia Rússia classificar medida ilegal razão tomar medida resposta decisão ilegal implementar União europeu afirmar dmitri Peskov porta-voz presidente russo vladimir putin imprensa primeiro-ministro ucraniano denys shymgal agradecer von dar leyen ue firme importante contributo defesa reconstrução ucrânia publicar rede social,"URW: Discrediting the West, Diplomacy","URW: Discrediting the West, Diplomacy: Other"
